"COU","Country","SOURCE","Source","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2009","2009","M3","Cubic metres","6","Millions",,,11609,,
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2010","2010","M3","Cubic metres","6","Millions",,,11664,,
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2011","2011","M3","Cubic metres","6","Millions",,,11284,,
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2012","2012","M3","Cubic metres","6","Millions",,,11476,,
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2013","2013","M3","Cubic metres","6","Millions",,,11089,,
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2014","2014","M3","Cubic metres","6","Millions",,,11087,,
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2008","2008","M3CAP","Cubic metres per capita","0","Units",,,640.9932,,
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2009","2009","M3CAP","Cubic metres per capita","0","Units",,,633.5546,,
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,633.7286,,
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2011","2011","M3CAP","Cubic metres per capita","0","Units",,,629.5222,,
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,626.8182,,
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2013","2013","M3CAP","Cubic metres per capita","0","Units",,,624.8007,,
"JPN","Japan","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2014","2014","M3CAP","Cubic metres per capita","0","Units",,,624.7285,,
"JPN","Japan","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2008","2008","M3","Cubic metres","6","Millions",,,72731,,
"JPN","Japan","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2009","2009","M3","Cubic metres","6","Millions",,,72082,,
"JPN","Japan","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,72077,,
"JPN","Japan","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2011","2011","M3","Cubic metres","6","Millions",,,71660,,
"JPN","Japan","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2012","2012","M3","Cubic metres","6","Millions",,,71292,,
"JPN","Japan","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2013","2013","M3","Cubic metres","6","Millions",,,71070,,
"JPN","Japan","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2014","2014","M3","Cubic metres","6","Millions",,,70967,,
"JPN","Japan","SURFACE","Fresh surface water","PUBLIC","Public water supply","2008","2008","M3","Cubic metres","6","Millions",,,12145,,
"JPN","Japan","SURFACE","Fresh surface water","PUBLIC","Public water supply","2009","2009","M3","Cubic metres","6","Millions",,,12160,,
"JPN","Japan","SURFACE","Fresh surface water","PUBLIC","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,12166,,
"JPN","Japan","SURFACE","Fresh surface water","PUBLIC","Public water supply","2011","2011","M3","Cubic metres","6","Millions",,,11984,,
"JPN","Japan","SURFACE","Fresh surface water","PUBLIC","Public water supply","2012","2012","M3","Cubic metres","6","Millions",,,11960,,
"JPN","Japan","SURFACE","Fresh surface water","PUBLIC","Public water supply","2013","2013","M3","Cubic metres","6","Millions",,,12004,,
"JPN","Japan","SURFACE","Fresh surface water","PUBLIC","Public water supply","2014","2014","M3","Cubic metres","6","Millions",,,11842,,
"JPN","Japan","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2008","2008","M3","Cubic metres","6","Millions",,,51774,,
"JPN","Japan","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2009","2009","M3","Cubic metres","6","Millions",,,51564,,
"JPN","Japan","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,51493,,
"JPN","Japan","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2011","2011","M3","Cubic metres","6","Millions",,,51562,,
"JPN","Japan","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2012","2012","M3","Cubic metres","6","Millions",,,51049,,
"JPN","Japan","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2013","2013","M3","Cubic metres","6","Millions",,,51077,,
"JPN","Japan","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2014","2014","M3","Cubic metres","6","Millions",,,51238,,
"JPN","Japan","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2008","2008","M3","Cubic metres","6","Millions",,,8811,,
"JPN","Japan","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2009","2009","M3","Cubic metres","6","Millions",,,8358,,
"JPN","Japan","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2010","2010","M3","Cubic metres","6","Millions",,,8418,,
"JPN","Japan","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2011","2011","M3","Cubic metres","6","Millions",,,8113,,
"JPN","Japan","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2012","2012","M3","Cubic metres","6","Millions",,,8284,,
"JPN","Japan","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2013","2013","M3","Cubic metres","6","Millions",,,7989,,
"JPN","Japan","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2014","2014","M3","Cubic metres","6","Millions",,,7887,,
"JPN","Japan","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2008","2008","M3","Cubic metres","6","Millions",,,9669,,
"JPN","Japan","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2009","2009","M3","Cubic metres","6","Millions",,,9372,,
"JPN","Japan","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,9390,,
"JPN","Japan","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2011","2011","M3","Cubic metres","6","Millions",,,9237,,
"JPN","Japan","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2012","2012","M3","Cubic metres","6","Millions",,,9208,,
"JPN","Japan","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2013","2013","M3","Cubic metres","6","Millions",,,9100,,
"JPN","Japan","GROUND","Fresh ground water","TOTAL","Total gross abstraction","2014","2014","M3","Cubic metres","6","Millions",,,9100,,
"JPN","Japan","GROUND","Fresh ground water","PUBLIC","Public water supply","2008","2008","M3","Cubic metres","6","Millions",,,3306,,
"JPN","Japan","GROUND","Fresh ground water","PUBLIC","Public water supply","2009","2009","M3","Cubic metres","6","Millions",,,3255,,
"JPN","Japan","GROUND","Fresh ground water","PUBLIC","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,3262,,
"JPN","Japan","GROUND","Fresh ground water","PUBLIC","Public water supply","2011","2011","M3","Cubic metres","6","Millions",,,3180,,
"JPN","Japan","GROUND","Fresh ground water","PUBLIC","Public water supply","2012","2012","M3","Cubic metres","6","Millions",,,3150,,
"JPN","Japan","GROUND","Fresh ground water","PUBLIC","Public water supply","2013","2013","M3","Cubic metres","6","Millions",,,3100,,
"JPN","Japan","GROUND","Fresh ground water","PUBLIC","Public water supply","2014","2014","M3","Cubic metres","6","Millions",,,3000,,
"JPN","Japan","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2008","2008","M3","Cubic metres","6","Millions",,,2866,,
"JPN","Japan","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2009","2009","M3","Cubic metres","6","Millions",,,2866,,
"JPN","Japan","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,2882,,
"JPN","Japan","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2011","2011","M3","Cubic metres","6","Millions",,,2886,,
"JPN","Japan","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2012","2012","M3","Cubic metres","6","Millions",,,2866,,
"JPN","Japan","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2013","2013","M3","Cubic metres","6","Millions",,,2900,,
"JPN","Japan","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2014","2014","M3","Cubic metres","6","Millions",,,2900,,
"JPN","Japan","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2008","2008","M3","Cubic metres","6","Millions",,,3496,,
"JPN","Japan","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2009","2009","M3","Cubic metres","6","Millions",,,3251,,
"JPN","Japan","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2010","2010","M3","Cubic metres","6","Millions",,,3246,,
"JPN","Japan","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2011","2011","M3","Cubic metres","6","Millions",,,3171,,
"JPN","Japan","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2012","2012","M3","Cubic metres","6","Millions",,,3192,,
"JPN","Japan","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2013","2013","M3","Cubic metres","6","Millions",,,3100,,
"JPN","Japan","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2014","2014","M3","Cubic metres","6","Millions",,,3200,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2008","2008","M3","Cubic metres","6","Millions",,,22063,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2009","2009","M3","Cubic metres","6","Millions",,,22699,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,19564,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2011","2011","M3","Cubic metres","6","Millions",,,19535,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2012","2012","M3","Cubic metres","6","Millions",,,21222,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2013","2013","M3","Cubic metres","6","Millions",,,23871,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2014","2014","M3","Cubic metres","6","Millions",,,25100,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2008","2008","M3","Cubic metres","6","Millions",,,7526,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2009","2009","M3","Cubic metres","6","Millions",,,7453,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,7538,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2011","2011","M3","Cubic metres","6","Millions",,,7656,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2012","2012","M3","Cubic metres","6","Millions",,,7632,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2013","2013","M3","Cubic metres","6","Millions",,,7706,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2014","2014","M3","Cubic metres","6","Millions",,,7600,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2008","2008","M3","Cubic metres","6","Millions",,,12275,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2009","2009","M3","Cubic metres","6","Millions",,,12497,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,9570,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2011","2011","M3","Cubic metres","6","Millions",,,9543,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2012","2012","M3","Cubic metres","6","Millions",,,11360,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2013","2013","M3","Cubic metres","6","Millions",,,13555,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2014","2014","M3","Cubic metres","6","Millions",,,15200,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2008","2008","M3","Cubic metres","6","Millions",,,11659,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2009","2009","M3","Cubic metres","6","Millions",,,11835,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2010","2010","M3","Cubic metres","6","Millions",,,8908,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2011","2011","M3","Cubic metres","6","Millions",,,8855,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2012","2012","M3","Cubic metres","6","Millions",,,10640,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2013","2013","M3","Cubic metres","6","Millions",,,12779,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2014","2014","M3","Cubic metres","6","Millions",,,14398,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2008","2008","M3","Cubic metres","6","Millions",,,2262,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2009","2009","M3","Cubic metres","6","Millions",,,2749,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2010","2010","M3","Cubic metres","6","Millions",,,2456,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2011","2011","M3","Cubic metres","6","Millions",,,2336,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2012","2012","M3","Cubic metres","6","Millions",,,2230,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2013","2013","M3","Cubic metres","6","Millions",,,2610,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2014","2014","M3","Cubic metres","6","Millions",,,2300,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2008","2008","M3CAP","Cubic metres per capita","0","Units",,,448.262,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2009","2009","M3CAP","Cubic metres per capita","0","Units",,,459.6874,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,394.8108,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2011","2011","M3CAP","Cubic metres per capita","0","Units",,,392.7055,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,424.8458,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2013","2013","M3CAP","Cubic metres per capita","0","Units",,,475.8094,,
"KOR","Korea","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2014","2014","M3CAP","Cubic metres per capita","0","Units",,,498.1586,,
"KOR","Korea","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2008","2008","M3","Cubic metres","6","Millions",,,18279,,
"KOR","Korea","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2009","2009","M3","Cubic metres","6","Millions",,,18892,,
"KOR","Korea","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,15757,,
"KOR","Korea","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2011","2011","M3","Cubic metres","6","Millions",,,15628,,
"KOR","Korea","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2012","2012","M3","Cubic metres","6","Millions",,,17232,,
"KOR","Korea","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2013","2013","M3","Cubic metres","6","Millions",,,19800,,
"KOR","Korea","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2014","2014","M3","Cubic metres","6","Millions",,,21015,,
"KOR","Korea","SURFACE","Fresh surface water","PUBLIC","Public water supply","2008","2008","M3","Cubic metres","6","Millions",,,5697,,
"KOR","Korea","SURFACE","Fresh surface water","PUBLIC","Public water supply","2009","2009","M3","Cubic metres","6","Millions",,,5641,,
"KOR","Korea","SURFACE","Fresh surface water","PUBLIC","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,5760,,
"KOR","Korea","SURFACE","Fresh surface water","PUBLIC","Public water supply","2011","2011","M3","Cubic metres","6","Millions",,,5854,,
"KOR","Korea","SURFACE","Fresh surface water","PUBLIC","Public water supply","2012","2012","M3","Cubic metres","6","Millions",,,5816,,
