,index,Country Code,Country,Domain,Year,"Tax revenue, millions USD 2010 PPP",Flag Codes,Flags
10371,61141,OECDE,OECD - Europe,Water and wastewater,1994,2180.7683105469,E,Estimated value
10372,61142,OECDE,OECD - Europe,Water and wastewater,1995,4698.3256835938,E,Estimated value
10373,61143,OECDE,OECD - Europe,Water and wastewater,1996,5073.98828125,E,Estimated value
10374,61144,OECDE,OECD - Europe,Water and wastewater,1997,4838.1528320313,E,Estimated value
10375,61145,OECDE,OECD - Europe,Water and wastewater,1998,4907.3872070313,E,Estimated value
10376,61146,OECDE,OECD - Europe,Water and wastewater,1999,4841.0751953125,E,Estimated value
10377,61147,OECDE,OECD - Europe,Water and wastewater,2000,5315.2641601563,E,Estimated value
10378,61148,OECDE,OECD - Europe,Water and wastewater,2001,5260.2016601563,E,Estimated value
10379,61149,OECDE,OECD - Europe,Water and wastewater,2002,5284.779296875,E,Estimated value
10380,61150,OECDE,OECD - Europe,Water and wastewater,2003,5209.9384765625,E,Estimated value
10381,61151,OECDE,OECD - Europe,Water and wastewater,2004,5265.6684570313,E,Estimated value
10382,61152,OECDE,OECD - Europe,Water and wastewater,2005,5317.3046875,E,Estimated value
10383,61153,OECDE,OECD - Europe,Water and wastewater,2006,4916.6059570313,E,Estimated value
10384,61154,OECDE,OECD - Europe,Water and wastewater,2007,5139.5615234375,E,Estimated value
10385,61155,OECDE,OECD - Europe,Water and wastewater,2008,5179.5874023438,E,Estimated value
10386,61156,OECDE,OECD - Europe,Water and wastewater,2009,4824.4189453125,E,Estimated value
10387,61157,OECDE,OECD - Europe,Water and wastewater,2010,4710.556640625,E,Estimated value
10388,61158,OECDE,OECD - Europe,Water and wastewater,2011,5069.0556640625,E,Estimated value
10389,61159,OECDE,OECD - Europe,Water and wastewater,2012,5288.6098632813,E,Estimated value
10390,61160,OECDE,OECD - Europe,Water and wastewater,2013,5275.0756835938,E,Estimated value
10391,61161,OECDE,OECD - Europe,Water and wastewater,2014,5391.7329101563,E,Estimated value
10392,61225,OECDE,OECD - Europe,Waste management,1994,1489.3497314453,E,Estimated value
10393,61226,OECDE,OECD - Europe,Waste management,1995,1860.6539306641,E,Estimated value
10394,61227,OECDE,OECD - Europe,Waste management,1996,2685.4792480469,E,Estimated value
10395,61228,OECDE,OECD - Europe,Waste management,1997,3214.5881347656,E,Estimated value
10396,61229,OECDE,OECD - Europe,Waste management,1998,3133.3051757813,E,Estimated value
10397,61230,OECDE,OECD - Europe,Waste management,1999,3376.3083496094,E,Estimated value
10398,61231,OECDE,OECD - Europe,Waste management,2000,3767.876953125,E,Estimated value
10399,61232,OECDE,OECD - Europe,Waste management,2001,3878.4653320313,E,Estimated value
10400,61233,OECDE,OECD - Europe,Waste management,2002,3709.7004394531,E,Estimated value
10401,61234,OECDE,OECD - Europe,Waste management,2003,4094.7292480469,E,Estimated value
10402,61235,OECDE,OECD - Europe,Waste management,2004,4257.6962890625,E,Estimated value
10403,61236,OECDE,OECD - Europe,Waste management,2005,4460.8178710938,E,Estimated value
10404,61237,OECDE,OECD - Europe,Waste management,2006,4770.0024414063,E,Estimated value
10405,61238,OECDE,OECD - Europe,Waste management,2007,4859.23828125,E,Estimated value
10406,61239,OECDE,OECD - Europe,Waste management,2008,4891.6137695313,E,Estimated value
10407,61240,OECDE,OECD - Europe,Waste management,2009,4699.3432617188,E,Estimated value
10408,61241,OECDE,OECD - Europe,Waste management,2010,12742.036132813,E,Estimated value
10409,61242,OECDE,OECD - Europe,Waste management,2011,12094.274414063,E,Estimated value
10410,61243,OECDE,OECD - Europe,Waste management,2012,10918.284179688,E,Estimated value
10411,61244,OECDE,OECD - Europe,Waste management,2013,9400.478515625,E,Estimated value
10412,61245,OECDE,OECD - Europe,Waste management,2014,9591.017578125,E,Estimated value
10413,61309,OECDE,OECD - Europe,Mining and quarrying,1994,65.039398193359,E,Estimated value
10414,61310,OECDE,OECD - Europe,Mining and quarrying,1995,55.037353515625,E,Estimated value
10415,61311,OECDE,OECD - Europe,Mining and quarrying,1996,60.12544631958,E,Estimated value
10416,61312,OECDE,OECD - Europe,Mining and quarrying,1997,65.742469787598,E,Estimated value
10417,61313,OECDE,OECD - Europe,Mining and quarrying,1998,59.940071105957,E,Estimated value
10418,61314,OECDE,OECD - Europe,Mining and quarrying,1999,56.954177856445,E,Estimated value
10419,61315,OECDE,OECD - Europe,Mining and quarrying,2000,59.306747436523,E,Estimated value
10420,61316,OECDE,OECD - Europe,Mining and quarrying,2001,57.41544342040999,E,Estimated value
10421,61317,OECDE,OECD - Europe,Mining and quarrying,2002,53.642395019531,E,Estimated value
10422,61318,OECDE,OECD - Europe,Mining and quarrying,2003,64.128204345703,E,Estimated value
10423,61319,OECDE,OECD - Europe,Mining and quarrying,2004,66.510498046875,E,Estimated value
10424,61320,OECDE,OECD - Europe,Mining and quarrying,2005,71.40113067627,E,Estimated value
10425,61321,OECDE,OECD - Europe,Mining and quarrying,2006,72.33009338378899,E,Estimated value
10426,61322,OECDE,OECD - Europe,Mining and quarrying,2007,79.704200744629,E,Estimated value
10427,61323,OECDE,OECD - Europe,Mining and quarrying,2008,80.08717346191399,E,Estimated value
10428,61324,OECDE,OECD - Europe,Mining and quarrying,2009,66.38970184326199,E,Estimated value
10429,61325,OECDE,OECD - Europe,Mining and quarrying,2010,60.587265014648,E,Estimated value
10430,61326,OECDE,OECD - Europe,Mining and quarrying,2011,66.148765563965,E,Estimated value
10431,61327,OECDE,OECD - Europe,Mining and quarrying,2012,807.1078491210901,E,Estimated value
10432,61328,OECDE,OECD - Europe,Mining and quarrying,2013,1055.5874023438,E,Estimated value
10433,61329,OECDE,OECD - Europe,Mining and quarrying,2014,1053.4083251953,E,Estimated value
10434,61393,OECDE,OECD - Europe,Unallocated,1994,2793.4799804688,E,Estimated value
10435,61394,OECDE,OECD - Europe,Unallocated,1995,3165.5493164063,E,Estimated value
10436,61395,OECDE,OECD - Europe,Unallocated,1996,3289.9975585938,E,Estimated value
10437,61396,OECDE,OECD - Europe,Unallocated,1997,3741.2033691406,E,Estimated value
10438,61397,OECDE,OECD - Europe,Unallocated,1998,4350.1083984375,E,Estimated value
10439,61398,OECDE,OECD - Europe,Unallocated,1999,4516.0927734375,E,Estimated value
10440,61399,OECDE,OECD - Europe,Unallocated,2000,4633.1118164063,E,Estimated value
10441,61400,OECDE,OECD - Europe,Unallocated,2001,4754.236328125,E,Estimated value
10442,61401,OECDE,OECD - Europe,Unallocated,2002,5154.419921875,E,Estimated value
10443,61402,OECDE,OECD - Europe,Unallocated,2003,5286.0834960938,E,Estimated value
10444,61403,OECDE,OECD - Europe,Unallocated,2004,5244.2036132813,E,Estimated value
10445,61404,OECDE,OECD - Europe,Unallocated,2005,4955.53125,E,Estimated value
10446,61405,OECDE,OECD - Europe,Unallocated,2006,5562.4184570313,E,Estimated value
10447,61406,OECDE,OECD - Europe,Unallocated,2007,5881.8818359375,E,Estimated value
10448,61407,OECDE,OECD - Europe,Unallocated,2008,5617.1005859375,E,Estimated value
10449,61408,OECDE,OECD - Europe,Unallocated,2009,5053.8115234375,E,Estimated value
10450,61409,OECDE,OECD - Europe,Unallocated,2010,5308.9038085938,E,Estimated value
10451,61410,OECDE,OECD - Europe,Unallocated,2011,5565.4790039063,E,Estimated value
10452,61411,OECDE,OECD - Europe,Unallocated,2012,5767.9365234375,E,Estimated value
10453,61412,OECDE,OECD - Europe,Unallocated,2013,5429.3110351563,E,Estimated value
10454,61413,OECDE,OECD - Europe,Unallocated,2014,5827.1801757813,E,Estimated value
10455,61477,OECDAO,OECD Asia Oceania,Total,1994,93775.359375,A,Actual value
10456,61478,OECDAO,OECD Asia Oceania,Total,1995,100202.015625,A,Actual value
10457,61479,OECDAO,OECD Asia Oceania,Total,1996,106652.765625,A,Actual value
10458,61480,OECDAO,OECD Asia Oceania,Total,1997,110469.0234375,A,Actual value
10459,61481,OECDAO,OECD Asia Oceania,Total,1998,110659.03125,A,Actual value
10460,61482,OECDAO,OECD Asia Oceania,Total,1999,115113.6796875,A,Actual value
10461,61483,OECDAO,OECD Asia Oceania,Total,2000,117781.6953125,A,Actual value
10462,61484,OECDAO,OECD Asia Oceania,Total,2001,122396.578125,A,Actual value
10463,61485,OECDAO,OECD Asia Oceania,Total,2002,123377.015625,A,Actual value
10464,61486,OECDAO,OECD Asia Oceania,Total,2003,126229.546875,A,Actual value
10465,61487,OECDAO,OECD Asia Oceania,Total,2004,127375.5703125,A,Actual value
10466,61488,OECDAO,OECD Asia Oceania,Total,2005,132961.578125,A,Actual value
10467,61489,OECDAO,OECD Asia Oceania,Total,2006,134367.4375,A,Actual value
10468,61490,OECDAO,OECD Asia Oceania,Total,2007,139258.28125,A,Actual value
10469,61491,OECDAO,OECD Asia Oceania,Total,2008,134546.515625,A,Actual value
10470,61492,OECDAO,OECD Asia Oceania,Total,2009,129721.7734375,A,Actual value
10471,61493,OECDAO,OECD Asia Oceania,Total,2010,137303.0625,A,Actual value
10472,61494,OECDAO,OECD Asia Oceania,Total,2011,134715.125,A,Actual value
10473,61495,OECDAO,OECD Asia Oceania,Total,2012,140680.5,A,Actual value
10474,61496,OECDAO,OECD Asia Oceania,Total,2013,141736.3125,A,Actual value
10475,61497,OECDAO,OECD Asia Oceania,Total,2014,138448.40625,A,Actual value
10476,61561,OECDAO,OECD Asia Oceania,Energy,1994,55402.5078125,A,Actual value
10477,61562,OECDAO,OECD Asia Oceania,Energy,1995,58697.57421875,A,Actual value
10478,61563,OECDAO,OECD Asia Oceania,Energy,1996,62876.2421875,A,Actual value
10479,61564,OECDAO,OECD Asia Oceania,Energy,1997,66783.8984375,A,Actual value
10480,61565,OECDAO,OECD Asia Oceania,Energy,1998,69842.1015625,A,Actual value
10481,61566,OECDAO,OECD Asia Oceania,Energy,1999,73178.9375,A,Actual value
10482,61567,OECDAO,OECD Asia Oceania,Energy,2000,74072.15625,A,Actual value
10483,61568,OECDAO,OECD Asia Oceania,Energy,2001,78303.609375,A,Actual value
10484,61569,OECDAO,OECD Asia Oceania,Energy,2002,78450.7109375,A,Actual value
10485,61570,OECDAO,OECD Asia Oceania,Energy,2003,80549.109375,A,Actual value
10486,61571,OECDAO,OECD Asia Oceania,Energy,2004,82392.640625,A,Actual value
10487,61572,OECDAO,OECD Asia Oceania,Energy,2005,86544.484375,A,Actual value
10488,61573,OECDAO,OECD Asia Oceania,Energy,2006,86680.0703125,A,Actual value
10489,61574,OECDAO,OECD Asia Oceania,Energy,2007,90132.6171875,A,Actual value
10490,61575,OECDAO,OECD Asia Oceania,Energy,2008,86238.4375,A,Actual value
10491,61576,OECDAO,OECD Asia Oceania,Energy,2009,84057.0625,A,Actual value
10492,61577,OECDAO,OECD Asia Oceania,Energy,2010,91346.0625,A,Actual value
10493,61578,OECDAO,OECD Asia Oceania,Energy,2011,88039.9453125,A,Actual value
10494,61579,OECDAO,OECD Asia Oceania,Energy,2012,94325.140625,A,Actual value
10495,61580,OECDAO,OECD Asia Oceania,Energy,2013,94785.46875,A,Actual value
10496,61581,OECDAO,OECD Asia Oceania,Energy,2014,91502.40625,A,Actual value
10497,61645,OECDAO,OECD Asia Oceania,Motor vehicles and transport,1994,37779.1953125,A,Actual value
10498,61646,OECDAO,OECD Asia Oceania,Motor vehicles and transport,1995,40909.44921875,A,Actual value
10499,61647,OECDAO,OECD Asia Oceania,Motor vehicles and transport,1996,43179.78125,A,Actual value
10500,61648,OECDAO,OECD Asia Oceania,Motor vehicles and transport,1997,43065.0859375,A,Actual value
10501,61649,OECDAO,OECD Asia Oceania,Motor vehicles and transport,1998,41814.08984375,E,Estimated value
10502,61650,OECDAO,OECD Asia Oceania,Motor vehicles and transport,1999,41320.609375,A,Actual value
10503,61651,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2000,43063.8203125,A,Actual value
10504,61652,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2001,43460.6875,A,Actual value
10505,61653,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2002,44302.8203125,A,Actual value
10506,61654,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2003,45034.39453125,A,Actual value
10507,61655,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2004,44352.08984375,A,Actual value
10508,61656,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2005,45792.6875,A,Actual value
10509,61657,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2006,47078.890625,A,Actual value
10510,61658,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2007,48464.25390625,A,Actual value
10511,61659,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2008,47635.34375,A,Actual value
10512,61660,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2009,44966.25390625,A,Actual value
10513,61661,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2010,45112.015625,A,Actual value
10514,61662,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2011,45746.22265625,A,Actual value
10515,61663,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2012,45306.36328125,A,Actual value
10516,61664,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2013,45862.453125,A,Actual value
10517,61665,OECDAO,OECD Asia Oceania,Motor vehicles and transport,2014,45874.65234375,A,Actual value
10518,61729,OECDAO,OECD Asia Oceania,Other,1994,593.656,E,Estimated value
10519,61730,OECDAO,OECD Asia Oceania,Other,1995,594.992,E,Estimated value
10520,61731,OECDAO,OECD Asia Oceania,Other,1996,596.742,E,Estimated value
10521,61732,OECDAO,OECD Asia Oceania,Other,1997,620.039,E,Estimated value
10522,61733,OECDAO,OECD Asia Oceania,Other,1998,-997.16,E,Estimated value
10523,61734,OECDAO,OECD Asia Oceania,Other,1999,614.133,E,Estimated value
10524,61735,OECDAO,OECD Asia Oceania,Other,2000,645.719,E,Estimated value
10525,61736,OECDAO,OECD Asia Oceania,Other,2001,632.281,E,Estimated value
10526,61737,OECDAO,OECD Asia Oceania,Other,2002,623.484,E,Estimated value
10527,61738,OECDAO,OECD Asia Oceania,Other,2003,646.043,E,Estimated value
10528,61739,OECDAO,OECD Asia Oceania,Other,2004,630.84,E,Estimated value
10529,61740,OECDAO,OECD Asia Oceania,Other,2005,624.406,E,Estimated value
10530,61741,OECDAO,OECD Asia Oceania,Other,2006,608.477,E,Estimated value
10531,61742,OECDAO,OECD Asia Oceania,Other,2007,661.41,E,Estimated value
10532,61743,OECDAO,OECD Asia Oceania,Other,2008,672.7339999999999,E,Estimated value
10533,61744,OECDAO,OECD Asia Oceania,Other,2009,698.457,E,Estimated value
10534,61745,OECDAO,OECD Asia Oceania,Other,2010,844.9839999999999,A,Actual value
10535,61746,OECDAO,OECD Asia Oceania,Other,2011,928.957,E,Estimated value
10536,61747,OECDAO,OECD Asia Oceania,Other,2012,1048.996,E,Estimated value
10537,61748,OECDAO,OECD Asia Oceania,Other,2013,1088.391,A,Actual value
10538,61749,OECDAO,OECD Asia Oceania,Other,2014,1071.348,A,Actual value
10539,61813,OECDAO,OECD Asia Oceania,Ozone-depleting substances,1994,0.0,E,Estimated value
10540,61814,OECDAO,OECD Asia Oceania,Ozone-depleting substances,1995,0.0,E,Estimated value
10541,61815,OECDAO,OECD Asia Oceania,Ozone-depleting substances,1996,0.0,E,Estimated value
10542,61816,OECDAO,OECD Asia Oceania,Ozone-depleting substances,1997,0.0,E,Estimated value
10543,61817,OECDAO,OECD Asia Oceania,Ozone-depleting substances,1998,0.52679568529129,A,Actual value
10544,61818,OECDAO,OECD Asia Oceania,Ozone-depleting substances,1999,1.0272966623306001,A,Actual value
10545,61819,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2000,0.98105370998383,A,Actual value
10546,61820,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2001,0.0,E,Estimated value
10547,61821,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2002,0.0,E,Estimated value
10548,61822,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2003,1.7910463809966999,A,Actual value
10549,61823,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2004,0.86348557472229,A,Actual value
10550,61824,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2005,1.6436898708343,A,Actual value
10551,61825,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2006,0.7828786373138399,A,Actual value
10552,61826,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2007,0.7488952875137299,A,Actual value
10553,61827,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2008,0.7137354612350502,A,Actual value
10554,61828,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2009,0.7066135406494101,A,Actual value
10555,61829,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2010,0.66544359922409,A,Actual value
10556,61830,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2011,0.65203827619553,A,Actual value
10557,61831,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2012,66.640724182129,A,Actual value
10558,61832,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2013,77.95240020752,A,Actual value
10559,61833,OECDAO,OECD Asia Oceania,Ozone-depleting substances,2014,1.2967628240584999,A,Actual value
10560,61897,OECDAO,OECD Asia Oceania,Water and wastewater,1994,1.177493929863,E,Estimated value
10561,61898,OECDAO,OECD Asia Oceania,Water and wastewater,1995,1.177493929863,E,Estimated value
10562,61899,OECDAO,OECD Asia Oceania,Water and wastewater,1996,1.177493929863,E,Estimated value
10563,61900,OECDAO,OECD Asia Oceania,Water and wastewater,1997,1.177493929863,E,Estimated value
10564,61901,OECDAO,OECD Asia Oceania,Water and wastewater,1998,1.177493929863,E,Estimated value
10565,61902,OECDAO,OECD Asia Oceania,Water and wastewater,1999,1.177493929863,E,Estimated value
10566,61903,OECDAO,OECD Asia Oceania,Water and wastewater,2000,1.177493929863,E,Estimated value
10567,61904,OECDAO,OECD Asia Oceania,Water and wastewater,2001,1.177493929863,E,Estimated value
10568,61905,OECDAO,OECD Asia Oceania,Water and wastewater,2002,1.177493929863,E,Estimated value
10569,61906,OECDAO,OECD Asia Oceania,Water and wastewater,2003,1.177493929863,E,Estimated value
10570,61907,OECDAO,OECD Asia Oceania,Water and wastewater,2004,1.177493929863,E,Estimated value
10571,61908,OECDAO,OECD Asia Oceania,Water and wastewater,2005,1.177493929863,E,Estimated value
10572,61909,OECDAO,OECD Asia Oceania,Water and wastewater,2006,1.177493929863,E,Estimated value
