,Country Code,Country,Domain,Year,% Total Tax Rev,Flag Codes,Flags
9478,TUN,Tunisia,Ozone-depleting substances,2002,0.0,A,Actual value
9479,TUN,Tunisia,Ozone-depleting substances,2003,0.0,A,Actual value
9480,TUN,Tunisia,Ozone-depleting substances,2004,0.0,A,Actual value
9481,TUN,Tunisia,Ozone-depleting substances,2005,0.0,A,Actual value
9482,TUN,Tunisia,Ozone-depleting substances,2006,0.0,A,Actual value
9483,TUN,Tunisia,Ozone-depleting substances,2007,0.0,A,Actual value
9484,TUN,Tunisia,Ozone-depleting substances,2008,0.0,A,Actual value
9485,TUN,Tunisia,Ozone-depleting substances,2009,0.0,A,Actual value
9486,TUN,Tunisia,Ozone-depleting substances,2010,0.0,A,Actual value
9487,TUN,Tunisia,Ozone-depleting substances,2011,0.0,A,Actual value
9488,TUN,Tunisia,Ozone-depleting substances,2012,0.0,A,Actual value
9489,TUN,Tunisia,Ozone-depleting substances,2013,0.0,A,Actual value
9490,TUN,Tunisia,Ozone-depleting substances,2014,0.0,A,Actual value
9491,TUN,Tunisia,Water and wastewater,2000,0.0,A,Actual value
9492,TUN,Tunisia,Water and wastewater,2001,0.0,A,Actual value
9493,TUN,Tunisia,Water and wastewater,2002,0.0,A,Actual value
9494,TUN,Tunisia,Water and wastewater,2003,0.0,A,Actual value
9495,TUN,Tunisia,Water and wastewater,2004,0.0,A,Actual value
9496,TUN,Tunisia,Water and wastewater,2005,0.0,A,Actual value
9497,TUN,Tunisia,Water and wastewater,2006,0.0,A,Actual value
9498,TUN,Tunisia,Water and wastewater,2007,0.0,A,Actual value
9499,TUN,Tunisia,Water and wastewater,2008,0.0,A,Actual value
9500,TUN,Tunisia,Water and wastewater,2009,0.0,A,Actual value
9501,TUN,Tunisia,Water and wastewater,2010,0.0,A,Actual value
9502,TUN,Tunisia,Water and wastewater,2011,0.0,A,Actual value
9503,TUN,Tunisia,Water and wastewater,2012,0.0,A,Actual value
9504,TUN,Tunisia,Water and wastewater,2013,0.0,A,Actual value
9505,TUN,Tunisia,Water and wastewater,2014,0.0,A,Actual value
9506,TUN,Tunisia,Waste management,2000,0.0,A,Actual value
9507,TUN,Tunisia,Waste management,2001,0.0,A,Actual value
9508,TUN,Tunisia,Waste management,2002,0.0,A,Actual value
9509,TUN,Tunisia,Waste management,2003,0.0,A,Actual value
9510,TUN,Tunisia,Waste management,2004,0.0,A,Actual value
9511,TUN,Tunisia,Waste management,2005,0.0,A,Actual value
9512,TUN,Tunisia,Waste management,2006,0.0,A,Actual value
9513,TUN,Tunisia,Waste management,2007,0.0,A,Actual value
9514,TUN,Tunisia,Waste management,2008,0.0,A,Actual value
9515,TUN,Tunisia,Waste management,2009,0.0,A,Actual value
9516,TUN,Tunisia,Waste management,2010,0.0,A,Actual value
9517,TUN,Tunisia,Waste management,2011,0.0,A,Actual value
9518,TUN,Tunisia,Waste management,2012,0.0,A,Actual value
9519,TUN,Tunisia,Waste management,2013,0.0,A,Actual value
9520,TUN,Tunisia,Waste management,2014,0.0,A,Actual value
9521,TUN,Tunisia,Mining and quarrying,2000,0.0,A,Actual value
9522,TUN,Tunisia,Mining and quarrying,2001,0.0,A,Actual value
9523,TUN,Tunisia,Mining and quarrying,2002,0.0,A,Actual value
9524,TUN,Tunisia,Mining and quarrying,2003,0.0,A,Actual value
9525,TUN,Tunisia,Mining and quarrying,2004,0.0,A,Actual value
9526,TUN,Tunisia,Mining and quarrying,2005,0.0,A,Actual value
9527,TUN,Tunisia,Mining and quarrying,2006,0.0,A,Actual value
9528,TUN,Tunisia,Mining and quarrying,2007,0.0,A,Actual value
9529,TUN,Tunisia,Mining and quarrying,2008,0.0,A,Actual value
9530,TUN,Tunisia,Mining and quarrying,2009,0.0,A,Actual value
9531,TUN,Tunisia,Mining and quarrying,2010,0.0,A,Actual value
9532,TUN,Tunisia,Mining and quarrying,2011,0.0,A,Actual value
9533,TUN,Tunisia,Mining and quarrying,2012,0.0,A,Actual value
9534,TUN,Tunisia,Mining and quarrying,2013,0.0,A,Actual value
9535,TUN,Tunisia,Mining and quarrying,2014,0.0,A,Actual value
9536,TUN,Tunisia,Unallocated,2000,0.0,A,Actual value
9537,TUN,Tunisia,Unallocated,2001,0.0,A,Actual value
9538,TUN,Tunisia,Unallocated,2002,0.0,A,Actual value
9539,TUN,Tunisia,Unallocated,2003,0.0,A,Actual value
9540,TUN,Tunisia,Unallocated,2004,0.0,A,Actual value
9541,TUN,Tunisia,Unallocated,2005,0.0,A,Actual value
9542,TUN,Tunisia,Unallocated,2006,0.0,A,Actual value
9543,TUN,Tunisia,Unallocated,2007,0.0,A,Actual value
9544,TUN,Tunisia,Unallocated,2008,0.0,A,Actual value
9545,TUN,Tunisia,Unallocated,2009,0.0,A,Actual value
9546,TUN,Tunisia,Unallocated,2010,0.0,A,Actual value
9547,TUN,Tunisia,Unallocated,2011,0.0,A,Actual value
9548,TUN,Tunisia,Unallocated,2012,0.0,A,Actual value
9549,TUN,Tunisia,Unallocated,2013,0.0,A,Actual value
9550,TUN,Tunisia,Unallocated,2014,0.0,A,Actual value
9551,URY,Uruguay,Total,1994,10.703622202998,A,Actual value
9552,URY,Uruguay,Total,1995,11.404528714312999,A,Actual value
9553,URY,Uruguay,Total,1996,12.091179636137,A,Actual value
9554,URY,Uruguay,Total,1997,12.457305653081,A,Actual value
9555,URY,Uruguay,Total,1998,12.249062020829001,A,Actual value
9556,URY,Uruguay,Total,1999,11.445482557767,A,Actual value
9557,URY,Uruguay,Total,2000,12.236153941169999,A,Actual value
9558,URY,Uruguay,Total,2001,12.672486567946999,A,Actual value
9559,URY,Uruguay,Total,2002,11.098409377822001,A,Actual value
9560,URY,Uruguay,Total,2003,9.7819814127211,A,Actual value
9561,URY,Uruguay,Total,2004,9.0252543060145,A,Actual value
9562,URY,Uruguay,Total,2005,8.8328824887782,A,Actual value
9563,URY,Uruguay,Total,2006,8.2819071680255,A,Actual value
9564,URY,Uruguay,Total,2007,7.837591142666401,A,Actual value
9565,URY,Uruguay,Total,2008,6.1264351481291,A,Actual value
9566,URY,Uruguay,Total,2009,5.9457438364984,A,Actual value
9567,URY,Uruguay,Total,2010,6.086040864929401,A,Actual value
9568,URY,Uruguay,Total,2011,6.2467737622191,A,Actual value
9569,URY,Uruguay,Total,2012,6.002616328074,A,Actual value
9570,URY,Uruguay,Total,2013,6.0505324461541,A,Actual value
9571,URY,Uruguay,Total,2014,6.2509941614957,A,Actual value
9572,URY,Uruguay,Energy,1994,5.807352493335099,A,Actual value
9573,URY,Uruguay,Energy,1995,5.9361636848782,A,Actual value
9574,URY,Uruguay,Energy,1996,6.275228837539901,A,Actual value
9575,URY,Uruguay,Energy,1997,6.2114085613541,A,Actual value
9576,URY,Uruguay,Energy,1998,5.9501317947869,A,Actual value
9577,URY,Uruguay,Energy,1999,5.882749224864201,A,Actual value
9578,URY,Uruguay,Energy,2000,6.8182145077778,A,Actual value
9579,URY,Uruguay,Energy,2001,7.3090556304234005,A,Actual value
9580,URY,Uruguay,Energy,2002,6.8171903496079,A,Actual value
9581,URY,Uruguay,Energy,2003,5.784913435778299,A,Actual value
9582,URY,Uruguay,Energy,2004,5.1633177888961,A,Actual value
9583,URY,Uruguay,Energy,2005,4.8372604591249,A,Actual value
9584,URY,Uruguay,Energy,2006,4.4850361978233,A,Actual value
9585,URY,Uruguay,Energy,2007,4.1397019308797995,A,Actual value
9586,URY,Uruguay,Energy,2008,2.6682403615113,A,Actual value
9587,URY,Uruguay,Energy,2009,2.9596543528479,A,Actual value
9588,URY,Uruguay,Energy,2010,3.116803701335,A,Actual value
9589,URY,Uruguay,Energy,2011,3.4556216360186,A,Actual value
9590,URY,Uruguay,Energy,2012,3.2865212026651003,A,Actual value
9591,URY,Uruguay,Energy,2013,3.1999924906852995,A,Actual value
9592,URY,Uruguay,Energy,2014,3.2785523008161004,A,Actual value
9593,URY,Uruguay,Motor vehicles and transport,1994,4.896269406709299,A,Actual value
9594,URY,Uruguay,Motor vehicles and transport,1995,5.4683645989851,A,Actual value
9595,URY,Uruguay,Motor vehicles and transport,1996,5.815950160313901,A,Actual value
9596,URY,Uruguay,Motor vehicles and transport,1997,6.2458965990196,A,Actual value
9597,URY,Uruguay,Motor vehicles and transport,1998,6.298930226041599,A,Actual value
9598,URY,Uruguay,Motor vehicles and transport,1999,5.562733332903,A,Actual value
9599,URY,Uruguay,Motor vehicles and transport,2000,5.417939433392201,A,Actual value
9600,URY,Uruguay,Motor vehicles and transport,2001,5.363430537973099,A,Actual value
9601,URY,Uruguay,Motor vehicles and transport,2002,4.2812186286379,A,Actual value
9602,URY,Uruguay,Motor vehicles and transport,2003,3.9970683117282997,A,Actual value
9603,URY,Uruguay,Motor vehicles and transport,2004,3.8619367914126004,A,Actual value
9604,URY,Uruguay,Motor vehicles and transport,2005,3.9956220296534,A,Actual value
9605,URY,Uruguay,Motor vehicles and transport,2006,3.7968713780237002,A,Actual value
9606,URY,Uruguay,Motor vehicles and transport,2007,3.6978888567886,A,Actual value
9607,URY,Uruguay,Motor vehicles and transport,2008,3.4581944929754003,A,Actual value
9608,URY,Uruguay,Motor vehicles and transport,2009,2.9860894836506002,A,Actual value
9609,URY,Uruguay,Motor vehicles and transport,2010,2.9692371635942996,A,Actual value
9610,URY,Uruguay,Motor vehicles and transport,2011,2.7911521262005,A,Actual value
9611,URY,Uruguay,Motor vehicles and transport,2012,2.7160951254089,A,Actual value
9612,URY,Uruguay,Motor vehicles and transport,2013,2.8505402597936,A,Actual value
9613,URY,Uruguay,Motor vehicles and transport,2014,2.9724418606797003,A,Actual value
9614,URY,Uruguay,Other,1994,0.0,A,Actual value
9615,URY,Uruguay,Other,1995,0.0,A,Actual value
9616,URY,Uruguay,Other,1996,0.0,A,Actual value
9617,URY,Uruguay,Other,1997,0.0,A,Actual value
9618,URY,Uruguay,Other,1998,0.0,A,Actual value
9619,URY,Uruguay,Other,1999,0.0,A,Actual value
9620,URY,Uruguay,Other,2000,0.0,A,Actual value
9621,URY,Uruguay,Other,2001,0.0,A,Actual value
9622,URY,Uruguay,Other,2002,0.0,A,Actual value
9623,URY,Uruguay,Other,2003,0.0,A,Actual value
9624,URY,Uruguay,Other,2004,0.0,A,Actual value
9625,URY,Uruguay,Other,2005,0.0,A,Actual value
9626,URY,Uruguay,Other,2006,0.0,A,Actual value
9627,URY,Uruguay,Other,2007,0.0,A,Actual value
9628,URY,Uruguay,Other,2008,0.0,A,Actual value
9629,URY,Uruguay,Other,2009,0.0,A,Actual value
9630,URY,Uruguay,Other,2010,0.0,A,Actual value
9631,URY,Uruguay,Other,2011,0.0,A,Actual value
9632,URY,Uruguay,Other,2012,0.0,A,Actual value
9633,URY,Uruguay,Other,2013,0.0,A,Actual value
9634,URY,Uruguay,Other,2014,0.0,A,Actual value
9635,URY,Uruguay,Ozone-depleting substances,1994,0.0,A,Actual value
9636,URY,Uruguay,Ozone-depleting substances,1995,0.0,A,Actual value
9637,URY,Uruguay,Ozone-depleting substances,1996,0.0,A,Actual value
9638,URY,Uruguay,Ozone-depleting substances,1997,0.0,A,Actual value
9639,URY,Uruguay,Ozone-depleting substances,1998,0.0,A,Actual value
9640,URY,Uruguay,Ozone-depleting substances,1999,0.0,A,Actual value
9641,URY,Uruguay,Ozone-depleting substances,2000,0.0,A,Actual value
9642,URY,Uruguay,Ozone-depleting substances,2001,0.0,A,Actual value
9643,URY,Uruguay,Ozone-depleting substances,2002,0.0,A,Actual value
9644,URY,Uruguay,Ozone-depleting substances,2003,0.0,A,Actual value
9645,URY,Uruguay,Ozone-depleting substances,2004,0.0,A,Actual value
9646,URY,Uruguay,Ozone-depleting substances,2005,0.0,A,Actual value
9647,URY,Uruguay,Ozone-depleting substances,2006,0.0,A,Actual value
9648,URY,Uruguay,Ozone-depleting substances,2007,0.0,A,Actual value
9649,URY,Uruguay,Ozone-depleting substances,2008,0.0,A,Actual value
9650,URY,Uruguay,Ozone-depleting substances,2009,0.0,A,Actual value
9651,URY,Uruguay,Ozone-depleting substances,2010,0.0,A,Actual value
9652,URY,Uruguay,Ozone-depleting substances,2011,0.0,A,Actual value
9653,URY,Uruguay,Ozone-depleting substances,2012,0.0,A,Actual value
9654,URY,Uruguay,Ozone-depleting substances,2013,0.0,A,Actual value
9655,URY,Uruguay,Ozone-depleting substances,2014,0.0,A,Actual value
9656,URY,Uruguay,Water and wastewater,1994,0.0,A,Actual value
9657,URY,Uruguay,Water and wastewater,1995,0.0,A,Actual value
9658,URY,Uruguay,Water and wastewater,1996,0.0,A,Actual value
9659,URY,Uruguay,Water and wastewater,1997,0.0,A,Actual value
9660,URY,Uruguay,Water and wastewater,1998,0.0,A,Actual value
9661,URY,Uruguay,Water and wastewater,1999,0.0,A,Actual value
9662,URY,Uruguay,Water and wastewater,2000,0.0,A,Actual value
9663,URY,Uruguay,Water and wastewater,2001,0.0,A,Actual value
9664,URY,Uruguay,Water and wastewater,2002,0.0,A,Actual value
9665,URY,Uruguay,Water and wastewater,2003,0.0,A,Actual value
9666,URY,Uruguay,Water and wastewater,2004,0.0,A,Actual value
9667,URY,Uruguay,Water and wastewater,2005,0.0,A,Actual value
9668,URY,Uruguay,Water and wastewater,2006,0.0,A,Actual value
9669,URY,Uruguay,Water and wastewater,2007,0.0,A,Actual value
9670,URY,Uruguay,Water and wastewater,2008,0.0,A,Actual value
9671,URY,Uruguay,Water and wastewater,2009,0.0,A,Actual value
9672,URY,Uruguay,Water and wastewater,2010,0.0,A,Actual value
9673,URY,Uruguay,Water and wastewater,2011,0.0,A,Actual value
9674,URY,Uruguay,Water and wastewater,2012,0.0,A,Actual value
9675,URY,Uruguay,Water and wastewater,2013,0.0,A,Actual value
9676,URY,Uruguay,Water and wastewater,2014,0.0,A,Actual value
9677,URY,Uruguay,Waste management,1994,0.0,A,Actual value
9678,URY,Uruguay,Waste management,1995,0.0,A,Actual value
9679,URY,Uruguay,Waste management,1996,0.0,A,Actual value
9680,URY,Uruguay,Waste management,1997,0.0,A,Actual value
9681,URY,Uruguay,Waste management,1998,0.0,A,Actual value
9682,URY,Uruguay,Waste management,1999,0.0,A,Actual value
9683,URY,Uruguay,Waste management,2000,0.0,A,Actual value
9684,URY,Uruguay,Waste management,2001,0.0,A,Actual value
9685,URY,Uruguay,Waste management,2002,0.0,A,Actual value
9686,URY,Uruguay,Waste management,2003,0.0,A,Actual value
9687,URY,Uruguay,Waste management,2004,0.0,A,Actual value
9688,URY,Uruguay,Waste management,2005,0.0,A,Actual value
9689,URY,Uruguay,Waste management,2006,0.0,A,Actual value
9690,URY,Uruguay,Waste management,2007,0.0,A,Actual value
9691,URY,Uruguay,Waste management,2008,0.0,A,Actual value
9692,URY,Uruguay,Waste management,2009,0.0,A,Actual value
9693,URY,Uruguay,Waste management,2010,0.0,A,Actual value
9694,URY,Uruguay,Waste management,2011,0.0,A,Actual value
9695,URY,Uruguay,Waste management,2012,0.0,A,Actual value
9696,URY,Uruguay,Waste management,2013,0.0,A,Actual value
9697,URY,Uruguay,Waste management,2014,0.0,A,Actual value
9698,URY,Uruguay,Mining and quarrying,1994,0.0,A,Actual value
9699,URY,Uruguay,Mining and quarrying,1995,0.0,A,Actual value
9700,URY,Uruguay,Mining and quarrying,1996,0.0,A,Actual value
9701,URY,Uruguay,Mining and quarrying,1997,0.0,A,Actual value
9702,URY,Uruguay,Mining and quarrying,1998,0.0,A,Actual value
9703,URY,Uruguay,Mining and quarrying,1999,0.0,A,Actual value
9704,URY,Uruguay,Mining and quarrying,2000,0.0,A,Actual value
9705,URY,Uruguay,Mining and quarrying,2001,0.0,A,Actual value
9706,URY,Uruguay,Mining and quarrying,2002,0.0,A,Actual value
9707,URY,Uruguay,Mining and quarrying,2003,0.0,A,Actual value
9708,URY,Uruguay,Mining and quarrying,2004,0.0,A,Actual value
9709,URY,Uruguay,Mining and quarrying,2005,0.0,A,Actual value
9710,URY,Uruguay,Mining and quarrying,2006,0.0,A,Actual value
9711,URY,Uruguay,Mining and quarrying,2007,0.0,A,Actual value
9712,URY,Uruguay,Mining and quarrying,2008,0.0,A,Actual value
9713,URY,Uruguay,Mining and quarrying,2009,0.0,A,Actual value
9714,URY,Uruguay,Mining and quarrying,2010,0.0,A,Actual value
9715,URY,Uruguay,Mining and quarrying,2011,0.0,A,Actual value
9716,URY,Uruguay,Mining and quarrying,2012,0.0,A,Actual value
9717,URY,Uruguay,Mining and quarrying,2013,0.0,A,Actual value
9718,URY,Uruguay,Mining and quarrying,2014,0.0,A,Actual value
9719,URY,Uruguay,Unallocated,1994,0.0,A,Actual value
9720,URY,Uruguay,Unallocated,1995,0.0,A,Actual value
9721,URY,Uruguay,Unallocated,1996,0.0,A,Actual value
9722,URY,Uruguay,Unallocated,1997,0.0,A,Actual value
9723,URY,Uruguay,Unallocated,1998,0.0,A,Actual value
9724,URY,Uruguay,Unallocated,1999,0.0,A,Actual value
9725,URY,Uruguay,Unallocated,2000,0.0,A,Actual value
9726,URY,Uruguay,Unallocated,2001,0.0,A,Actual value
9727,URY,Uruguay,Unallocated,2002,0.0,A,Actual value
9728,URY,Uruguay,Unallocated,2003,0.0,A,Actual value
9729,URY,Uruguay,Unallocated,2004,0.0,A,Actual value
9730,URY,Uruguay,Unallocated,2005,0.0,A,Actual value
9731,URY,Uruguay,Unallocated,2006,0.0,A,Actual value
9732,URY,Uruguay,Unallocated,2007,0.0,A,Actual value
9733,URY,Uruguay,Unallocated,2008,0.0,A,Actual value
9734,URY,Uruguay,Unallocated,2009,0.0,A,Actual value
9735,URY,Uruguay,Unallocated,2010,0.0,A,Actual value
9736,URY,Uruguay,Unallocated,2011,0.0,A,Actual value
9737,URY,Uruguay,Unallocated,2012,0.0,A,Actual value
9738,URY,Uruguay,Unallocated,2013,0.0,A,Actual value
9739,URY,Uruguay,Unallocated,2014,0.0,A,Actual value
9740,OECD,OECD - Total,Total,1994,6.163009001714901,E,Estimated value
9741,OECD,OECD - Total,Total,1995,6.1086852987442,E,Estimated value
9742,OECD,OECD - Total,Total,1996,6.0991684932881,E,Estimated value
9743,OECD,OECD - Total,Total,1997,6.045761453203701,E,Estimated value
9744,OECD,OECD - Total,Total,1998,6.0177643183298,E,Estimated value
9745,OECD,OECD - Total,Total,1999,6.0546807760719,E,Estimated value
9746,OECD,OECD - Total,Total,2000,5.8430827992758,E,Estimated value
9747,OECD,OECD - Total,Total,2001,5.9765928473957,E,Estimated value
9748,OECD,OECD - Total,Total,2002,6.246649703418,E,Estimated value
9749,OECD,OECD - Total,Total,2003,6.2610537808008,E,Estimated value
9750,OECD,OECD - Total,Total,2004,5.7930285379908,E,Estimated value
9751,OECD,OECD - Total,Total,2005,5.783817502497901,E,Estimated value
9752,OECD,OECD - Total,Total,2006,5.4643625921257994,E,Estimated value
9753,OECD,OECD - Total,Total,2007,5.3262390926067,E,Estimated value
9754,OECD,OECD - Total,Total,2008,5.1078945548461,E,Estimated value
9755,OECD,OECD - Total,Total,2009,5.6832663151205995,E,Estimated value
9756,OECD,OECD - Total,Total,2010,5.6934441831537,E,Estimated value
9757,OECD,OECD - Total,Total,2011,5.485744672276899,E,Estimated value
9758,OECD,OECD - Total,Total,2012,5.3457711887707005,E,Estimated value
9759,OECD,OECD - Total,Total,2013,5.3130272893862,E,Estimated value
9760,OECD,OECD - Total,Total,2014,5.226941043318,E,Estimated value
9761,OECD,OECD - Total,Energy,1994,4.5681684197526,E,Estimated value
9762,OECD,OECD - Total,Energy,1995,4.3968039180873,E,Estimated value
9763,OECD,OECD - Total,Energy,1996,4.4215449397066,E,Estimated value
9764,OECD,OECD - Total,Energy,1997,4.3638824374791,E,Estimated value
9765,OECD,OECD - Total,Energy,1998,4.3486440393081,E,Estimated value
9766,OECD,OECD - Total,Energy,1999,4.4270598529496,E,Estimated value
9767,OECD,OECD - Total,Energy,2000,4.1886909273522,E,Estimated value
9768,OECD,OECD - Total,Energy,2001,4.3353985958651,E,Estimated value
9769,OECD,OECD - Total,Energy,2002,4.5685892615273,E,Estimated value
9770,OECD,OECD - Total,Energy,2003,4.553771920391901,E,Estimated value
9771,OECD,OECD - Total,Energy,2004,4.0769983966589,E,Estimated value
9772,OECD,OECD - Total,Energy,2005,4.0966153712649,E,Estimated value
9773,OECD,OECD - Total,Energy,2006,3.8159858851824997,E,Estimated value
9774,OECD,OECD - Total,Energy,2007,3.6826385837521,E,Estimated value
9775,OECD,OECD - Total,Energy,2008,3.4709747690227997,E,Estimated value
9776,OECD,OECD - Total,Energy,2009,4.012602477024799,E,Estimated value
9777,OECD,OECD - Total,Energy,2010,3.9512039204005003,E,Estimated value
9778,OECD,OECD - Total,Energy,2011,3.7578941267115997,E,Estimated value
9779,OECD,OECD - Total,Energy,2012,3.6691645806689,E,Estimated value
9780,OECD,OECD - Total,Energy,2013,3.6985455382962997,E,Estimated value
9781,OECD,OECD - Total,Energy,2014,3.6474317384981,E,Estimated value
9782,OECD,OECD - Total,Motor vehicles and transport,1994,1.5086733789934998,E,Estimated value
9783,OECD,OECD - Total,Motor vehicles and transport,1995,1.576393969233,E,Estimated value
9784,OECD,OECD - Total,Motor vehicles and transport,1996,1.5125156917325,E,Estimated value
9785,OECD,OECD - Total,Motor vehicles and transport,1997,1.5266647413002,E,Estimated value
9786,OECD,OECD - Total,Motor vehicles and transport,1998,1.5494287949535,E,Estimated value
9787,OECD,OECD - Total,Motor vehicles and transport,1999,1.4815049144301,E,Estimated value
9788,OECD,OECD - Total,Motor vehicles and transport,2000,1.4983654220583,E,Estimated value
9789,OECD,OECD - Total,Motor vehicles and transport,2001,1.4850714793807,E,Estimated value
9790,OECD,OECD - Total,Motor vehicles and transport,2002,1.5165282653615,E,Estimated value
9791,OECD,OECD - Total,Motor vehicles and transport,2003,1.5432890070587,E,Estimated value
9792,OECD,OECD - Total,Motor vehicles and transport,2004,1.5552345548978002,E,Estimated value
9793,OECD,OECD - Total,Motor vehicles and transport,2005,1.5332436360058002,E,Estimated value
9794,OECD,OECD - Total,Motor vehicles and transport,2006,1.4945512207148999,E,Estimated value
9795,OECD,OECD - Total,Motor vehicles and transport,2007,1.4872889269038998,E,Estimated value
9796,OECD,OECD - Total,Motor vehicles and transport,2008,1.4790006669723001,E,Estimated value
9797,OECD,OECD - Total,Motor vehicles and transport,2009,1.5061760997658997,E,Estimated value
9798,OECD,OECD - Total,Motor vehicles and transport,2010,1.5155261093643,E,Estimated value
9799,OECD,OECD - Total,Motor vehicles and transport,2011,1.5070716657246,E,Estimated value
9800,OECD,OECD - Total,Motor vehicles and transport,2012,1.4618967708316002,E,Estimated value
9801,OECD,OECD - Total,Motor vehicles and transport,2013,1.4207040222301,E,Estimated value
9802,OECD,OECD - Total,Motor vehicles and transport,2014,1.3874783131995,E,Estimated value
9803,OECD,OECD - Total,Other,1994,0.08616720021933999,E,Estimated value
9804,OECD,OECD - Total,Other,1995,0.13548740875156,E,Estimated value
9805,OECD,OECD - Total,Other,1996,0.16510786313087,E,Estimated value
9806,OECD,OECD - Total,Other,1997,0.1552142707452,E,Estimated value
9807,OECD,OECD - Total,Other,1998,0.11969148644628999,E,Estimated value
9808,OECD,OECD - Total,Other,1999,0.14611600641535,E,Estimated value
9809,OECD,OECD - Total,Other,2000,0.15602644660569,E,Estimated value
9810,OECD,OECD - Total,Other,2001,0.15612276887610999,E,Estimated value
9811,OECD,OECD - Total,Other,2002,0.16153217764331,E,Estimated value
9812,OECD,OECD - Total,Other,2003,0.16399285664734,E,Estimated value
9813,OECD,OECD - Total,Other,2004,0.16079558324329,E,Estimated value
9814,OECD,OECD - Total,Other,2005,0.15395849220138,E,Estimated value
9815,OECD,OECD - Total,Other,2006,0.15382548814742,E,Estimated value
9816,OECD,OECD - Total,Other,2007,0.15631158008922,E,Estimated value
9817,OECD,OECD - Total,Other,2008,0.15791911789992,E,Estimated value
9818,OECD,OECD - Total,Other,2009,0.16448773936038,E,Estimated value
9819,OECD,OECD - Total,Other,2010,0.2267141543829,E,Estimated value
9820,OECD,OECD - Total,Other,2011,0.22077887697320997,E,Estimated value
9821,OECD,OECD - Total,Other,2012,0.21470983727024,E,Estimated value
9822,OECD,OECD - Total,Other,2013,0.19377772706684002,E,Estimated value
9823,OECD,OECD - Total,Other,2014,0.19203099425591,E,Estimated value
9824,OECD,OECD - Total,Ozone-depleting substances,1994,0.01051188690804,E,Estimated value
9825,OECD,OECD - Total,Ozone-depleting substances,1995,0.00956886706614,E,Estimated value
9826,OECD,OECD - Total,Ozone-depleting substances,1996,0.00709001244598,E,Estimated value
9827,OECD,OECD - Total,Ozone-depleting substances,1997,0.0025059591506,E,Estimated value
9828,OECD,OECD - Total,Ozone-depleting substances,1998,0.00324752410102,E,Estimated value
9829,OECD,OECD - Total,Ozone-depleting substances,1999,0.00283369792366,E,Estimated value
9830,OECD,OECD - Total,Ozone-depleting substances,2000,0.0020006334091,E,Estimated value
9831,OECD,OECD - Total,Ozone-depleting substances,2001,0.0016896114065799999,E,Estimated value
9832,OECD,OECD - Total,Ozone-depleting substances,2002,0.00167185625203,E,Estimated value
9833,OECD,OECD - Total,Ozone-depleting substances,2003,0.0014842047064700002,E,Estimated value
9834,OECD,OECD - Total,Ozone-depleting substances,2004,0.0013747544518699997,E,Estimated value
9835,OECD,OECD - Total,Ozone-depleting substances,2005,0.0013814171582400001,E,Estimated value
9836,OECD,OECD - Total,Ozone-depleting substances,2006,0.00114927129929,E,Estimated value
9837,OECD,OECD - Total,Ozone-depleting substances,2007,0.0013250124942499998,E,Estimated value
9838,OECD,OECD - Total,Ozone-depleting substances,2008,0.00130383332317,E,Estimated value
9839,OECD,OECD - Total,Ozone-depleting substances,2009,0.00142341990111,E,Estimated value
9840,OECD,OECD - Total,Ozone-depleting substances,2010,0.0013661624148100001,E,Estimated value
9841,OECD,OECD - Total,Ozone-depleting substances,2011,0.00127343788917,E,Estimated value
9842,OECD,OECD - Total,Ozone-depleting substances,2012,0.00169318380168,E,Estimated value
9843,OECD,OECD - Total,Ozone-depleting substances,2013,0.0016724623393800002,E,Estimated value
9844,OECD,OECD - Total,Ozone-depleting substances,2014,0.0010744600920899999,E,Estimated value
9845,OECD,OECD - Total,Water and wastewater,1994,0.024273033841150003,E,Estimated value
9846,OECD,OECD - Total,Water and wastewater,1995,0.05050290191852,E,Estimated value
9847,OECD,OECD - Total,Water and wastewater,1996,0.05230482688254,E,Estimated value
9848,OECD,OECD - Total,Water and wastewater,1997,0.047726477542660004,E,Estimated value
9849,OECD,OECD - Total,Water and wastewater,1998,0.046930932183559995,E,Estimated value
9850,OECD,OECD - Total,Water and wastewater,1999,0.04433015509975,E,Estimated value
9851,OECD,OECD - Total,Water and wastewater,2000,0.046412003529920004,E,Estimated value
9852,OECD,OECD - Total,Water and wastewater,2001,0.04614559545122,E,Estimated value
9853,OECD,OECD - Total,Water and wastewater,2002,0.04731279421916001,E,Estimated value
9854,OECD,OECD - Total,Water and wastewater,2003,0.046013530647870005,E,Estimated value
9855,OECD,OECD - Total,Water and wastewater,2004,0.04507532989032,E,Estimated value
9856,OECD,OECD - Total,Water and wastewater,2005,0.04310969706585,E,Estimated value
9857,OECD,OECD - Total,Water and wastewater,2006,0.037987009650449995,E,Estimated value
9858,OECD,OECD - Total,Water and wastewater,2007,0.03848868286164,E,Estimated value
9859,OECD,OECD - Total,Water and wastewater,2008,0.03965279182388,E,Estimated value
9860,OECD,OECD - Total,Water and wastewater,2009,0.04005926383895,E,Estimated value
9861,OECD,OECD - Total,Water and wastewater,2010,0.03793764169425,E,Estimated value
9862,OECD,OECD - Total,Water and wastewater,2011,0.039023190157370005,E,Estimated value
9863,OECD,OECD - Total,Water and wastewater,2012,0.03964197653361,E,Estimated value
