True,Country,Variable,Year,Unit,Value
2576,Iceland,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,4453.090999999999
2577,Iceland,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,4461.415
2578,Iceland,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,4455.094
2579,Iceland,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,4538.976
2632,Iceland,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,2148.3360000000002
2633,Iceland,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,2077.7329999999997
2634,Iceland,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,2203.873
2635,Iceland,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,2331.379
2636,Iceland,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,2275.4629999999997
2637,Iceland,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,2312.3320000000003
2638,Iceland,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,2402.201
2639,Iceland,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,2489.472
2640,Iceland,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,2498.178
2641,Iceland,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,2704.417
2642,Iceland,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,2757.4590000000003
2643,Iceland,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,2762.861
2644,Iceland,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,2854.788
2645,Iceland,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,2846.7329999999997
2646,Iceland,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,2917.802
2647,Iceland,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,2851.863
2648,Iceland,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,3029.119
2649,Iceland,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,3293.482
2650,Iceland,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,3608.324
2651,Iceland,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,3566.244
2652,Iceland,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,3429.3509999999997
2653,Iceland,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,3329.565
2654,Iceland,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,3322.869
2655,Iceland,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,3334.538
2656,Iceland,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,3288.985
2657,Iceland,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,3360.6540000000005
2658,Iceland,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,521.6419999999999
2659,Iceland,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,516.5319999999999
2660,Iceland,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,523.194
2661,Iceland,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,533.1619999999999
2662,Iceland,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,543.928
2663,Iceland,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,540.283
2664,Iceland,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,549.155
2665,Iceland,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,549.143
2666,Iceland,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,560.966
2667,Iceland,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,565.9630000000001
2668,Iceland,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,559.49
2669,Iceland,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,569.7719999999999
2670,Iceland,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,567.5930000000001
2671,Iceland,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,564.83
2672,Iceland,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,566.731
2673,Iceland,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,562.679
2674,Iceland,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,589.981
2675,Iceland,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,591.446
2676,Iceland,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,586.448
2677,Iceland,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,585.444
2678,Iceland,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,585.082
2679,Iceland,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,567.494
2680,Iceland,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,545.112
2681,Iceland,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,547.273
2682,Iceland,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,548.6419999999999
2683,Iceland,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,552.259
2684,Iceland,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,376.689
2685,Iceland,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,364.167
2686,Iceland,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,342.79699999999997
2687,Iceland,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,352.494
2688,Iceland,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,356.236
2689,Iceland,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,350.834
2690,Iceland,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,366.69699999999995
2691,Iceland,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,363.54400000000004
2692,Iceland,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,363.48400000000004
2693,Iceland,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,378.12
2694,Iceland,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,355.789
2695,Iceland,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,349.22
2696,Iceland,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,322.077
2697,Iceland,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,315.945
2698,Iceland,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,314.844
2699,Iceland,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,319.30400000000003
2700,Iceland,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,334.36699999999996
2701,Iceland,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,346.87699999999995
2702,Iceland,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,351.277
2703,Iceland,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,325.962
2704,Iceland,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,314.15
2705,Iceland,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,290.847
2706,Iceland,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,314.062
2707,Iceland,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,308.33099999999996
2708,Iceland,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,334.51800000000003
2709,Iceland,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,313.851
2710,Iceland,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,0.345
2711,Iceland,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,0.695
2712,Iceland,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,0.7040000000000001
2713,Iceland,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,1.4509999999999998
2714,Iceland,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,2.332
2715,Iceland,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,10.222999999999999
2716,Iceland,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,18.594
2717,Iceland,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,28.766
2718,Iceland,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,43.22
2719,Iceland,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,48.851000000000006
2720,Iceland,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,43.277
2721,Iceland,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,48.68600000000001
2722,Iceland,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,45.738
2723,Iceland,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,56.788999999999994
2724,Iceland,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,59.523999999999994
2725,Iceland,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,69.26
2726,Iceland,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,69.547
2727,Iceland,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,73.32600000000001
2728,Iceland,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,83.74700000000001
2729,Iceland,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,113.059
2730,Iceland,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,145.775
2731,Iceland,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,144.497
2732,Iceland,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,171.727
2733,Iceland,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,179.90599999999998
2734,Iceland,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,181.699
2735,Iceland,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,206.977
2736,Iceland,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,494.642
2737,Iceland,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,410.608
2738,Iceland,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,183.035
2739,Iceland,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,88.24
2740,Iceland,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,52.533
2741,Iceland,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,69.363
2742,Iceland,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,29.644000000000002
2743,Iceland,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,97.08
2744,Iceland,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,212.332
2745,Iceland,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,204.173
2746,Iceland,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,149.894
2747,Iceland,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,108.05
2748,Iceland,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,85.51100000000001
2749,Iceland,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,70.473
2750,Iceland,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,45.476000000000006
2751,Iceland,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,30.761
2752,Iceland,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,392.788
2753,Iceland,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,331.38599999999997
2754,Iceland,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,411.38300000000004
2755,Iceland,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,180.051
2756,Iceland,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,171.665
2757,Iceland,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,74.52
2758,Iceland,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,94.0
2759,Iceland,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,88.165
2760,Iceland,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,99.03399999999999
2761,Iceland,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,103.704
2762,Iceland,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,1.0959999999999999
2763,Iceland,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,1.244
2764,Iceland,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,1.244
2765,Iceland,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,1.244
2766,Iceland,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,1.244
2767,Iceland,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,1.244
2768,Iceland,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,1.244
2769,Iceland,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,1.244
2770,Iceland,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,1.244
2771,Iceland,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,1.244
2772,Iceland,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,1.3119999999999998
2773,Iceland,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,1.3119999999999998
2774,Iceland,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,1.3119999999999998
2775,Iceland,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,1.3119999999999998
2776,Iceland,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,1.315
2777,Iceland,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,2.517
2778,Iceland,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,2.517
2779,Iceland,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,2.859
2780,Iceland,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,3.0060000000000002
2781,Iceland,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,3.025
2782,Iceland,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,4.664
2783,Iceland,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,3.045
2784,Iceland,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,5.322
2785,Iceland,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,3.202
2786,Iceland,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,2.2159999999999997
2787,Iceland,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,1.53
2788,Ireland,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,56102.768
2789,Ireland,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,56838.187000000005
2790,Ireland,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,56795.398
2791,Ireland,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,57067.302
2792,Ireland,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,58357.184
2793,Ireland,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,59772.567
2794,Ireland,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,61868.97
2795,Ireland,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,63353.393
2796,Ireland,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,65848.76299999999
2797,Ireland,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,66958.73599999999
2798,Ireland,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,69075.661
2799,Ireland,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,71124.16900000001
2800,Ireland,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,69075.587
2801,Ireland,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,69276.549
2802,Ireland,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,68562.56599999999
2803,Ireland,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,69981.62700000001
2804,Ireland,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,69311.219
2805,Ireland,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,68545.647
2806,Ireland,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,67882.786
2807,Ireland,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,62239.954000000005
2808,Ireland,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,61691.897000000004
2809,Ireland,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,57567.445999999996
2810,Ireland,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,58124.037000000004
2811,Ireland,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,57922.475
2812,Ireland,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,57757.916
2813,Ireland,Total  emissions excluding LULUCF,2015,Tonnes of CO2 equivalent,59878.212999999996
2866,Ireland,Total  emissions excluding LULUCF,1990,Tonnes of CO2 equivalent,32840.697
2867,Ireland,Total  emissions excluding LULUCF,1991,Tonnes of CO2 equivalent,33580.651
2868,Ireland,Total  emissions excluding LULUCF,1992,Tonnes of CO2 equivalent,33416.682
2869,Ireland,Total  emissions excluding LULUCF,1993,Tonnes of CO2 equivalent,33647.949
2870,Ireland,Total  emissions excluding LULUCF,1994,Tonnes of CO2 equivalent,34770.753
2871,Ireland,Total  emissions excluding LULUCF,1995,Tonnes of CO2 equivalent,35793.191
2872,Ireland,Total  emissions excluding LULUCF,1996,Tonnes of CO2 equivalent,37409.633
2873,Ireland,Total  emissions excluding LULUCF,1997,Tonnes of CO2 equivalent,38750.745
2874,Ireland,Total  emissions excluding LULUCF,1998,Tonnes of CO2 equivalent,40648.09
2875,Ireland,Total  emissions excluding LULUCF,1999,Tonnes of CO2 equivalent,42375.273
2876,Ireland,Total  emissions excluding LULUCF,2000,Tonnes of CO2 equivalent,45192.874
2877,Ireland,Total  emissions excluding LULUCF,2001,Tonnes of CO2 equivalent,47557.08900000001
2878,Ireland,Total  emissions excluding LULUCF,2002,Tonnes of CO2 equivalent,46027.06
2879,Ireland,Total  emissions excluding LULUCF,2003,Tonnes of CO2 equivalent,45627.644
2880,Ireland,Total  emissions excluding LULUCF,2004,Tonnes of CO2 equivalent,46118.297
2881,Ireland,Total  emissions excluding LULUCF,2005,Tonnes of CO2 equivalent,48027.687999999995
2882,Ireland,Total  emissions excluding LULUCF,2006,Tonnes of CO2 equivalent,47485.332
2883,Ireland,Total  emissions excluding LULUCF,2007,Tonnes of CO2 equivalent,47576.06
2884,Ireland,Total  emissions excluding LULUCF,2008,Tonnes of CO2 equivalent,47251.61
2885,Ireland,Total  emissions excluding LULUCF,2009,Tonnes of CO2 equivalent,42068.717000000004
2886,Ireland,Total  emissions excluding LULUCF,2010,Tonnes of CO2 equivalent,41630.058
2887,Ireland,Total  emissions excluding LULUCF,2011,Tonnes of CO2 equivalent,37964.951
2888,Ireland,Total  emissions excluding LULUCF,2012,Tonnes of CO2 equivalent,38144.11
2889,Ireland,Total  emissions excluding LULUCF,2013,Tonnes of CO2 equivalent,37122.839
2890,Ireland,Total  emissions excluding LULUCF,2014,Tonnes of CO2 equivalent,36633.053
