"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Turkey","FIT","Feed-in Tariffs","2013","2013","IDX","Index","0","Units",,,2,,
"TUR","Turkey","FIT","Feed-in Tariffs","2014","2014","IDX","Index","0","Units",,,2,,
"TUR","Turkey","FIT","Feed-in Tariffs","2015","2015","IDX","Index","0","Units",,,2,,
"JPN","Japan","TAXSOX","Tax SOx","1990","1990","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","1991","1991","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","1992","1992","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","1993","1993","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","1994","1994","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","1995","1995","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","1996","1996","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","1997","1997","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","1998","1998","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","1999","1999","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","2000","2000","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","2001","2001","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","2002","2002","IDX","Index","0","Units",,,6,,
"JPN","Japan","TAXSOX","Tax SOx","2003","2003","IDX","Index","0","Units",,,6,,
