"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2000","2000","PC","Percentage","0","Units",,,0.5771126,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2001","2001","PC","Percentage","0","Units",,,0.6297218,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2002","2002","PC","Percentage","0","Units",,,0.5975582,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2003","2003","PC","Percentage","0","Units",,,0.4170908,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2004","2004","PC","Percentage","0","Units",,,0.4084591,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2005","2005","PC","Percentage","0","Units",,,0.3109086,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2006","2006","PC","Percentage","0","Units",,,0.2624718,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2007","2007","PC","Percentage","0","Units",,,0.4097726,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2008","2008","PC","Percentage","0","Units",,,0.4559283,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2009","2009","PC","Percentage","0","Units",,,0.4259878,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2010","2010","PC","Percentage","0","Units",,,0.4586769,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2011","2011","PC","Percentage","0","Units",,,0.4259595,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2012","2012","PC","Percentage","0","Units",,,0.4315481,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2013","2013","PC","Percentage","0","Units",,,0.5493807,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2014","2014","PC","Percentage","0","Units",,,0.5762824,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2015","2015","PC","Percentage","0","Units",,,0.5932148,,
"NOR","Norway","CSE_TOTT","Fossil fuel consumption support, % total tax revenue","2016","2016","PC","Percentage","0","Units",,,0.6306006,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","1990","1990","USD_L","US dollars per litre","0","Units","2010","2010",1.015485,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","1995","1995","USD_L","US dollars per litre","0","Units","2010","2010",0.9209303,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2000","2000","USD_L","US dollars per litre","0","Units","2010","2010",0.8366967,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2001","2001","USD_L","US dollars per litre","0","Units","2010","2010",0.81738,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2002","2002","USD_L","US dollars per litre","0","Units","2010","2010",0.8252191,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2003","2003","USD_L","US dollars per litre","0","Units","2010","2010",0.8037387,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2004","2004","USD_L","US dollars per litre","0","Units","2010","2010",0.8105208,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2005","2005","USD_L","US dollars per litre","0","Units","2010","2010",0.8014882,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2006","2006","USD_L","US dollars per litre","0","Units","2010","2010",0.7861748,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2007","2007","USD_L","US dollars per litre","0","Units","2010","2010",0.7720482,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2008","2008","USD_L","US dollars per litre","0","Units","2010","2010",0.7448134,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2009","2009","USD_L","US dollars per litre","0","Units","2010","2010",0.7412953,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2010","2010","USD_L","US dollars per litre","0","Units","2010","2010",0.7301567,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2011","2011","USD_L","US dollars per litre","0","Units","2010","2010",0.7526583,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2012","2012","USD_L","US dollars per litre","0","Units","2010","2010",0.8764863,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2013","2013","USD_L","US dollars per litre","0","Units","2010","2010",0.879666,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2014","2014","USD_L","US dollars per litre","0","Units","2010","2010",0.8799686,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2015","2015","USD_L","US dollars per litre","0","Units","2010","2010",0.8772101,,
"ITA","Italy","FTAX_PET","Petrol tax, USD per litre","2016","2016","USD_L","US dollars per litre","0","Units","2010","2010",0.8780359,,
"LTU","Lithuania","ODA_BIO","ODA - all sectors - biodiversity, % total ODA","2014","2014","PC","Percentage","0","Units",,,3.2408928871155,,
"LTU","Lithuania","ODA_BIO","ODA - all sectors - biodiversity, % total ODA","2015","2015","PC","Percentage","0","Units",,,0.84160459041596,,
"LTU","Lithuania","ODA_BIO","ODA - all sectors - biodiversity, % total ODA","2016","2016","PC","Percentage","0","Units",,,1.7104160785675,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","1990","1990","PC","Percentage","0","Units",,,0,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","1995","1995","PC","Percentage","0","Units",,,20.12,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2000","2000","PC","Percentage","0","Units",,,15.92,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2001","2001","PC","Percentage","0","Units",,,0,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2002","2002","PC","Percentage","0","Units",,,8.1,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2003","2003","PC","Percentage","0","Units",,,13.33,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2004","2004","PC","Percentage","0","Units",,,64.38,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2005","2005","PC","Percentage","0","Units",,,0,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2006","2006","PC","Percentage","0","Units",,,0,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2007","2007","PC","Percentage","0","Units",,,0,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2008","2008","PC","Percentage","0","Units",,,0,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2009","2009","PC","Percentage","0","Units",,,0,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2010","2010","PC","Percentage","0","Units",,,0,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2011","2011","PC","Percentage","0","Units",,,0,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2012","2012","PC","Percentage","0","Units",,,0,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2013","2013","PC","Percentage","0","Units",,,9.09,,
"SLV","El Salvador","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2014","2014","PC","Percentage","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","1990","1990","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","1995","1995","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2000","2000","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2001","2001","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2002","2002","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2003","2003","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2004","2004","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2005","2005","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2006","2006","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2007","2007","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2008","2008","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2009","2009","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2010","2010","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2011","2011","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2012","2012","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2013","2013","NBR","Number","0","Units",,,0,,
"TKM","Turkmenistan","GPAT_DE_CAP","Development of environment-related technologies, inventions per capita","2014","2014","NBR","Number","0","Units",,,0,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","1990","1990","PC","Percentage","0","Units",,,0,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","1995","1995","PC","Percentage","0","Units",,,0,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2000","2000","PC","Percentage","0","Units",,,66.67,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2001","2001","PC","Percentage","0","Units",,,25,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2002","2002","PC","Percentage","0","Units",,,20,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2003","2003","PC","Percentage","0","Units",,,14.62,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2004","2004","PC","Percentage","0","Units",,,15.82,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2005","2005","PC","Percentage","0","Units",,,24.04,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2006","2006","PC","Percentage","0","Units",,,63.64,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2007","2007","PC","Percentage","0","Units",,,27.29,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2008","2008","PC","Percentage","0","Units",,,10.33,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2009","2009","PC","Percentage","0","Units",,,28.9,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2010","2010","PC","Percentage","0","Units",,,20,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2011","2011","PC","Percentage","0","Units",,,23.46,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2012","2012","PC","Percentage","0","Units",,,0,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2013","2013","PC","Percentage","0","Units",,,8.44,,
"UZB","Uzbekistan","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2014","2014","PC","Percentage","0","Units",,,5,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","1990","1990","USD_L","US dollars per litre","0","Units","2010","2010",1.235731,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","1995","1995","USD_L","US dollars per litre","0","Units","2010","2010",1.006249,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2000","2000","USD_L","US dollars per litre","0","Units","2010","2010",0.6197396,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2001","2001","USD_L","US dollars per litre","0","Units","2010","2010",0.5663556,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2002","2002","USD_L","US dollars per litre","0","Units","2010","2010",0.8890538,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2003","2003","USD_L","US dollars per litre","0","Units","2010","2010",0.9218039,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2004","2004","USD_L","US dollars per litre","0","Units","2010","2010",0.9345187,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2005","2005","USD_L","US dollars per litre","0","Units","2010","2010",0.9249146,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2006","2006","USD_L","US dollars per litre","0","Units","2010","2010",0.9447552,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2007","2007","USD_L","US dollars per litre","0","Units","2010","2010",0.9643665,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2008","2008","USD_L","US dollars per litre","0","Units","2010","2010",0.9416487,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2009","2009","USD_L","US dollars per litre","0","Units","2010","2010",0.9495828,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2010","2010","USD_L","US dollars per litre","0","Units","2010","2010",0.9364485,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2011","2011","USD_L","US dollars per litre","0","Units","2010","2010",0.9034456,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2012","2012","USD_L","US dollars per litre","0","Units","2010","2010",0.8812069,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2013","2013","USD_L","US dollars per litre","0","Units","2010","2010",0.8800736,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2014","2014","USD_L","US dollars per litre","0","Units","2010","2010",0.8835536,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2015","2015","USD_L","US dollars per litre","0","Units","2010","2010",0.9266222,,
"PRT","Portugal","FTAX_PET","Petrol tax, USD per litre","2016","2016","USD_L","US dollars per litre","0","Units","2010","2010",0.9960361,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","1990","1990","PC","Percentage","0","Units",,,0,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","1995","1995","PC","Percentage","0","Units",,,0,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2000","2000","PC","Percentage","0","Units",,,0,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2001","2001","PC","Percentage","0","Units",,,0,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2002","2002","PC","Percentage","0","Units",,,0,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2003","2003","PC","Percentage","0","Units",,,20.53,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2004","2004","PC","Percentage","0","Units",,,15.87,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2005","2005","PC","Percentage","0","Units",,,0,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2006","2006","PC","Percentage","0","Units",,,0,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2007","2007","PC","Percentage","0","Units",,,0,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2008","2008","PC","Percentage","0","Units",,,0,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2009","2009","PC","Percentage","0","Units",,,0,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2010","2010","PC","Percentage","0","Units",,,0,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2011","2011","PC","Percentage","0","Units",,,26.04,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2012","2012","PC","Percentage","0","Units",,,17.19,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2013","2013","PC","Percentage","0","Units",,,0,,
"OMN","Oman","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2014","2014","PC","Percentage","0","Units",,,0,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","1995","1995","USD_L","US dollars per litre","0","Units","2010","2010",0.9164833,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2000","2000","USD_L","US dollars per litre","0","Units","2010","2010",0.7667186,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2001","2001","USD_L","US dollars per litre","0","Units","2010","2010",0.7325616,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2002","2002","USD_L","US dollars per litre","0","Units","2010","2010",0.7188815,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2003","2003","USD_L","US dollars per litre","0","Units","2010","2010",0.7180289,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2004","2004","USD_L","US dollars per litre","0","Units","2010","2010",0.8530664,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2005","2005","USD_L","US dollars per litre","0","Units","2010","2010",0.837513,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2006","2006","USD_L","US dollars per litre","0","Units","2010","2010",0.8168149,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2007","2007","USD_L","US dollars per litre","0","Units","2010","2010",0.7941566,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2008","2008","USD_L","US dollars per litre","0","Units","2010","2010",0.7466779,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2009","2009","USD_L","US dollars per litre","0","Units","2010","2010",0.7391433,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2010","2010","USD_L","US dollars per litre","0","Units","2010","2010",0.8016233,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2011","2011","USD_L","US dollars per litre","0","Units","2010","2010",0.7865437,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2012","2012","USD_L","US dollars per litre","0","Units","2010","2010",0.7615079,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2013","2013","USD_L","US dollars per litre","0","Units","2010","2010",0.7507108,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2014","2014","USD_L","US dollars per litre","0","Units","2010","2010",0.7481368,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2015","2015","USD_L","US dollars per litre","0","Units","2010","2010",0.7458299,,
"CZE","Czech Republic","FTAX_DIE","Diesel tax, USD per litre","2016","2016","USD_L","US dollars per litre","0","Units","2010","2010",0.7407664,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","1990","1990","RATIO","Ratio","0","Units",,,0.7,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","1995","1995","RATIO","Ratio","0","Units",,,1.49,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2000","2000","RATIO","Ratio","0","Units",,,1.44,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2001","2001","RATIO","Ratio","0","Units",,,0.3,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2002","2002","RATIO","Ratio","0","Units",,,2.53,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2003","2003","RATIO","Ratio","0","Units",,,2.3,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2004","2004","RATIO","Ratio","0","Units",,,1.95,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2005","2005","RATIO","Ratio","0","Units",,,2.72,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2006","2006","RATIO","Ratio","0","Units",,,1.64,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2007","2007","RATIO","Ratio","0","Units",,,1.2,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2008","2008","RATIO","Ratio","0","Units",,,1.4,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2009","2009","RATIO","Ratio","0","Units",,,1.08,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2010","2010","RATIO","Ratio","0","Units",,,1.26,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2011","2011","RATIO","Ratio","0","Units",,,1.41,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2012","2012","RATIO","Ratio","0","Units",,,1.38,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2013","2013","RATIO","Ratio","0","Units",,,1.66,,
"IRN","Iran","GPAT_DE_RTA","Relative advantage in environment-related technology","2014","2014","RATIO","Ratio","0","Units",,,1.13,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","1990","1990","RATIO","Ratio","0","Units",,,0,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","1995","1995","RATIO","Ratio","0","Units",,,2.23,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2000","2000","RATIO","Ratio","0","Units",,,1.78,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2001","2001","RATIO","Ratio","0","Units",,,0,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2002","2002","RATIO","Ratio","0","Units",,,0.23,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2003","2003","RATIO","Ratio","0","Units",,,0.39,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2004","2004","RATIO","Ratio","0","Units",,,0.7,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2005","2005","RATIO","Ratio","0","Units",,,0.5,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2006","2006","RATIO","Ratio","0","Units",,,0.89,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2007","2007","RATIO","Ratio","0","Units",,,0.36,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2008","2008","RATIO","Ratio","0","Units",,,0,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2009","2009","RATIO","Ratio","0","Units",,,0.56,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2010","2010","RATIO","Ratio","0","Units",,,0.8,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2011","2011","RATIO","Ratio","0","Units",,,0.67,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2012","2012","RATIO","Ratio","0","Units",,,0.52,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2013","2013","RATIO","Ratio","0","Units",,,0.23,,
"ISL","Iceland","GPAT_DE_RTA","Relative advantage in environment-related technology","2014","2014","RATIO","Ratio","0","Units",,,0.87,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","1990","1990","PC","Percentage","0","Units",,,0,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","1995","1995","PC","Percentage","0","Units",,,5.36,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2000","2000","PC","Percentage","0","Units",,,5.51,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2001","2001","PC","Percentage","0","Units",,,4.26,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2002","2002","PC","Percentage","0","Units",,,10.61,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2003","2003","PC","Percentage","0","Units",,,10.55,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2004","2004","PC","Percentage","0","Units",,,9.19,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2005","2005","PC","Percentage","0","Units",,,7.23,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2006","2006","PC","Percentage","0","Units",,,9.85,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2007","2007","PC","Percentage","0","Units",,,14.04,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2008","2008","PC","Percentage","0","Units",,,7.39,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2009","2009","PC","Percentage","0","Units",,,8.8,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2010","2010","PC","Percentage","0","Units",,,15.77,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2011","2011","PC","Percentage","0","Units",,,8.4,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2012","2012","PC","Percentage","0","Units",,,10.96,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2013","2013","PC","Percentage","0","Units",,,8.66,,
"THA","Thailand","GPAT_DE_AT","Development of environment-related technologies, % all technologies","2014","2014","PC","Percentage","0","Units",,,13.03,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2000","2000","USD_L","US dollars per litre","0","Units","2010","2010",0.4535705,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2001","2001","USD_L","US dollars per litre","0","Units","2010","2010",0.6244528,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2002","2002","USD_L","US dollars per litre","0","Units","2010","2010",0.6225435,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2003","2003","USD_L","US dollars per litre","0","Units","2010","2010",0.6079945,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2004","2004","USD_L","US dollars per litre","0","Units","2010","2010",0.6101204,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2005","2005","USD_L","US dollars per litre","0","Units","2010","2010",0.6157599,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2006","2006","USD_L","US dollars per litre","0","Units","2010","2010",0.6152294,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2007","2007","USD_L","US dollars per litre","0","Units","2010","2010",0.6099565,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2008","2008","USD_L","US dollars per litre","0","Units","2010","2010",0.3523882,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2009","2009","USD_L","US dollars per litre","0","Units","2010","2010",0.4383187,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2010","2010","USD_L","US dollars per litre","0","Units","2010","2010",0.5908756,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2011","2011","USD_L","US dollars per litre","0","Units","2010","2010",0.6188022,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2012","2012","USD_L","US dollars per litre","0","Units","2010","2010",0.6272774,,
"CHL","Chile","FTAX_PET","Petrol tax, USD per litre","2013","2013","USD_L","US dollars per litre","0","Units","2010","2010",0.6351644,,
